no;id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
8276;36120838;Twin Queen Size Bed + Shared Bathroom+4 ppl;192586951;Pagon;Yan na wa;1.369.516;10.053.133;Private room;855;1;3;27/11/2022;0.45;8;352;3
8277;36123665;1 min walk to BTS N1 Station.B. Near Siam, MBK;245924343;Gee;Ratchathewi;1.375.053;10.053.157;Private room;1529;1;13;21/11/2022;0.32;2;360;2
8278;36140309;曼谷紧邻地铁 asok2站 siam5站 网红泳池简约海洋风公寓;134974883;Yoyo;Bang Kapi;1.374.986;10.060.573;Entire home/apt;650;28;9;30/09/2022;0.22;8;322;4
8279;36152409;Cozy 2BD | 7min MRT, Mall, Jodd Fair, Ratchada;38126726;Chatchadaporn;Din Daeng;1.375.714;1.005.614;Entire home/apt;2597;1;3;09/12/2022;1.8;2;361;3
8280;36157847;Day dream Apartment Bangkok 102;191477654;Hordur Ingi;Ratchathewi;1.376.065;10.053.989;Private room;484;4;13;22/09/2022;0.32;7;166;6
8281;36160930;3BR*Near to Grand Palace, Wat Arun,and Khaosan Rd;133467076;Sakuna;Bang Phlat;1.377.095;10.048.457;Entire home/apt;4239;1;24;22/12/2022;0.57;1;151;4
8282;36164235;Friends house;271993426;Panumas;Taling Chan;1.377.535;10.043.513;Private room;900;1;0;;;1;180;0
8283;36465019;Newly Renovated Chic Studio w/Balcony near BTS Ari;251475219;Kanomping;Phaya Thai;1.378.265;10.054.829;Entire home/apt;1529;1;52;27/11/2022;1.24;11;260;25
8284;36468727;Best place with perfect host in Bangkok;247975298;Esbah;Chom Thong;1.366.193;10.046.675;Shared room;1500;1;0;;;1;365;0
8285;36167389;Condo;272010776;Bungonsri;Bangkok Noi;1.376.606;10.048.758;Entire home/apt;990;1;1;10/05/2022;0.13;2;210;1
8286;36168401;[1 BEDROOM] CONDO NEAR GRAND PALACE;272010776;Bungonsri;Bang Phlat;1.377.271;10.048.501;Entire home/apt;800;1;2;20/07/2022;0.2;2;92;2
8287;35917418;Mossa House;270164223;เอกลักษณ์;Bangkok Yai;1.372.753;10.047.467;Private room;799;1;0;;;1;365;0
8288;35923396;AIRPORT​ HOUSE​;261485285;May;Don Mueang;1.392.345;10.058.271;Private room;490;1;2;31/08/2019;0.05;1;364;0
8289;35935567;★Center★Movenpick 1BR with Netflix-FreeBTS shuttle;267746594;Windy;Vadhana;1.373.986;10.058.778;Entire home/apt;1957;28;52;24/12/2022;1.23;37;119;10
8290;35936988;One bedroom Apt (kitchen+Free cleaning)Lumpini MRT;15214203;Bee;Sathon;1.372.046;10.054.753;Hotel room;1500;1;5;13/04/2022;0.14;29;333;1
8291;35947470;Bangkok BTS On Nut 1B Condo Full-equiped Wifi 2PPL;268042167;Mika;Khlong Toei;1.370.344;10.059.363;Entire home/apt;1500;7;4;04/10/2022;0.09;4;153;1
8292;36471254;BTS On Nut: 1 Min to Mall/7-11/GYM - The Base East;52899944;Chinnawat;Vadhana;1.371.379;10.060.066;Entire home/apt;824;30;8;08/12/2022;0.24;2;305;5
8293;36172730;TCGreen Flat/ Comfy room;272050852;Duangpon;Suanluang;1.374.214;10.062.159;Entire home/apt;3450;1;0;;;1;89;0
8294;36184624;303 - The Jatu Standard @Maneeya Park;13598910;David;Bang Na;136.737;10.060.762;Hotel room;1800;3;0;;;7;365;0
8295;36476888;4BR-ROOF Garden (8min Walk to MRT)JJ Market, BigC;67707480;Kunjira;Chatu Chak;1.381.149;10.056.692;Entire home/apt;3750;1;41;07/03/2020;0.97;3;0;0
8296;36184652;Perfect 1B @Thonglor, Swimming  Pool中文服务;12464021;Rebecca;Khlong Toei;1.371.777;10.057.622;Entire home/apt;1000;8;62;21/12/2022;1.47;21;144;22
8297;36489323;Artemis Sukhumvit77;273433017;Natthakan;Suanluang;1.371.056;10.060.587;Entire home/apt;1000;3;8;30/07/2022;0.21;1;155;3
8298;36185334;ZZZ Cozy House near Don Mueang Airport - 10 mins;26555568;Peony;Don Mueang;1.392.404;10.059.842;Private room;700;1;26;21/12/2022;0.63;3;356;6
8299;36495887;The Cosy River (Family Suite 2 BedRooms);257074165;Paul;Khlong San;1.371.829;10.050.751;Private room;3071;1;0;;;4;363;0
8300;36188201;Luxury High FL.1BR★One&Only Sky Onsen@Silom-0m MRT;267746594;Windy;Bang Rak;1.373.007;10.053.076;Entire home/apt;1999;45;16;19/12/2022;0.4;37;105;6
8301;36496945;Long-term rental at The Rich Condo;128943709;Rain;Khlong San;1.371.885;10.050.193;Entire home/apt;1500;21;1;05/12/2022;1.0;26;130;1
8302;36190111;One bedroom unit for short term rent;175981888;Zenaida;Din Daeng;1.376.199;1.005.553;Entire home/apt;1000;90;0;;;1;232;0
8303;36498158;Sleeping friend's house;274418925;ชลธิชา;Don Mueang;1.392.167;10.058.528;Private room;750;1;5;15/09/2022;0.13;6;180;1
8304;36190713;PhraRam9;272184900;Tasphicha;Suanluang;1.374.005;10.062.173;Entire home/apt;3390;1;0;;;1;179;0
8305;36193905;7D/No Guest Service Fee/Bumrungrad/NIST/Terminal21;131427125;Jj;Vadhana;1.374.766;1.005.583;Entire home/apt;3829;15;48;25/12/2022;1.14;10;53;13
8306;36196375;Bangkok Comfy 1Bed,connect Airport link/BTS/MRT#4;93816219;Thunder M.;Suanluang;1.374.087;10.060.021;Entire home/apt;999;1;27;01/03/2020;0.64;7;0;0
8307;36500588;The cosy river ( Family Deluxe room);257074165;Paul;Khlong San;1.372.866;10.050.102;Private room;2500;1;0;;;4;362;0
8308;36504455;The Anonymous Townhouse - The Beach shack;420188;Baker;Bang Rak;1.372.483;10.052.148;Hotel room;1571;2;66;15/04/2022;1.57;9;25;9
8309;36199732;S.family trip/2Bedroom/Wifi/BTS Bang chak;202687159;Steven;Phra Khanong;1.369.239;10.059.969;Entire home/apt;1700;1;12;08/11/2022;0.33;12;163;6
8310;36202668;ENTIRE BOUTIQUE HOUSE/2minsBTS/Mahanakhon/Garden;256849080;Mesook;Bang Rak;137.225;10.052.932;Entire home/apt;4500;2;1;24/07/2019;0.02;2;0;0
8311;36508095;#  friends  house# รู้สึกเหมือนมาพักบ้านเพื่อน;274379318;ภานุมาส;Taling Chan;1.376.929;10.043.352;Private room;900;1;0;;;1;178;0
8312;36208250;Townhome moobaan phrommit thonglor 13-15;272324404;Kanya;Vadhana;1.373.303;10.057.463;Entire home/apt;4000;1;0;;;1;180;0
8313;36512868;Superior Room @Acozyposhtel, DonMueang Airport BKK;176795569;Suporn;Don Mueang;139.141;10.060.354;Hotel room;1200;1;4;31/12/2019;0.1;8;352;0
8314;36533254;Beautiful apartment+7 minutes by bus to BTS;9550104;Krittiya;Bang Na;136.614;10.065.103;Entire home/apt;950;3;5;05/12/2022;0.14;13;242;3
8315;36533467;Anonymous Common House - The Aviator (Jacuzzi);194021695;The Anonymous House;Bang Rak;1.372.463;10.052.335;Entire home/apt;7143;2;129;22/12/2022;3.06;8;37;39
8316;36535500;Anonymous Common House - The Himba Tribe;194021695;The Anonymous House;Bang Rak;1.372.318;10.052.483;Private room;2229;2;72;14/12/2022;1.72;8;43;36
8317;36535696;Clean Hotel - 5 Minutes To MBK Mall Standard Room;270210774;Sakaowadee;Ratchathewi;1.375.278;10.052.496;Private room;3000;1;0;;;8;302;0
8318;36535748;Clean Hotel - 5 Minutes To MBK Mall Superior Room;270210774;Sakaowadee;Ratchathewi;137.526;1.005.254;Private room;3000;1;0;;;8;302;0
8319;36535829;Standard Room - 5 Minutes To Pratunam Market & BTS;270210774;Sakaowadee;Ratchathewi;1.375.283;1.005.268;Private room;3000;1;0;;;8;302;0
8320;36535883;Superior Room - 5 Minutes To Pratunam Market & BTS;270210774;Sakaowadee;Parthum Wan;137.488;10.053.223;Private room;3000;1;0;;;8;302;0
8321;36535972;New!  La Chada Night Market 1BR 2PPL near MRT;201677068;Curry;Huai Khwang;1.377.297;1.005.795;Entire home/apt;1057;1;21;16/03/2021;0.51;228;0;0
8322;36536325;10 Minutes Walk From Siam Paragon & Central World - Siam BTS;270210774;Sakaowadee;Ratchathewi;1.375.254;1.005.247;Private room;3000;1;0;;;8;302;0
8323;36536413;10 Minutes Walk From Siam Paragon & Central World - Siam BTS;270210774;Sakaowadee;Ratchathewi;1.375.409;10.052.658;Private room;3000;1;3;17/12/2020;0.07;8;302;0
8324;36539442;FL22 Central Sathorn old town street luxury apt1BR;21393261;SiamLife;Sathon;1.370.625;10.052.555;Entire home/apt;1500;7;8;31/07/2022;0.2;17;248;1
8325;36541159;ห้องพัก ทรีคอนโด เอกมัย กรุงเทพ;274688793;Duangkaeo;Khlong Toei;1.371.668;10.058.228;Private room;1700;1;0;;;1;180;0
8326;36213637;L网红小区The Tree RIO大李两居，田园风;272358230;Charles;Bang Phlat;137.993;10.050.809;Entire home/apt;2800;58;0;;;28;365;0
8327;36213915;H高层网红盘湄南河景The tree rio;272358230;Charles;Bang Phlat;1.380.106;10.050.639;Entire home/apt;1250;100;1;01/02/2022;0.09;28;365;1
8328;36214104;G网红公寓the tree rio高层;272358230;Charles;Bang Phlat;1.380.098;10.050.647;Entire home/apt;600;360;0;;;28;365;0
8329;35949831;Lovely 2-bedroom with Skyline view near BTS;270422694;Hunter;Thon buri;137.167;10.048.149;Entire home/apt;1112;3;17;26/12/2022;2.49;2;303;17
8330;35953207;Bts On Nut 1B Mono Condo 2ppl full-equiped wifi;268042167;Mika;Khlong Toei;1.370.407;10.059.371;Entire home/apt;1500;7;7;09/10/2022;0.16;4;135;3
8331;35953832;Bangkok BTS On Nut full-equiped Condo 2ppl Wifi;268042167;Mika;Khlong Toei;1.370.395;10.059.557;Entire home/apt;1429;7;7;30/11/2022;0.16;4;113;2
8332;35963733;Danita's Home [1BRC] BTS Ari - Phaya Thai, Bangkok;206822671;Siamese;Phaya Thai;1.377.468;10.054.112;Entire home/apt;1111;3;32;11/06/2020;0.75;2;22;0
8333;35964057;~HAP@Sathorn - Room in Bangkok near mrt Lumpini 1~;202672789;Piphat;Sathon;1.372.039;10.054.822;Private room;1286;1;16;12/05/2022;0.39;26;364;1
8334;35965455;Periodic disinfection|Near Silom in Central city!;67973902;Morphy;Sathon;1.371.178;10.051.885;Entire home/apt;1242;60;52;10/08/2020;1.22;3;91;0
8335;35977909;Hap@sathorn room in BKK near Lumpini station;202672789;Piphat;Sathon;1.372.019;100.548.172;Private room;1286;1;6;01/03/2020;0.14;26;364;0
8336;35979248;18 floor apartment with 2 bedrooms;135603167;Katemanee;Bang Kapi;1.376.251;10.064.861;Entire home/apt;450;30;2;08/10/2022;0.05;5;360;1
8337;35980140;PINK ROOM Sweet Cozy New Private, BTS Thonglo;168255103;Piraya;Khlong Toei;1.372.461;10.057.277;Entire home/apt;3000;300;9;26/02/2020;0.25;2;365;0
8338;35981755;Bangkok Comfy 1Bed,connect Airport link/BTS/MRT#3;93816219;Thunder M.;Suanluang;1.374.105;10.060.086;Entire home/apt;999;1;11;23/11/2020;0.26;7;0;0
8339;35991266;Grand Park town;89096362;Pichet;Huai Khwang;1.376.628;10.058.694;Private room;450;30;0;;;2;362;0
8340;36542278;Harmony Lardprao 12;105438416;Rachasak;Chatu Chak;1.380.942;10.056.708;Private room;690;2;0;;;3;365;0
8341;36220670;Lovely Greenery Escape in the Center of Sathorn;272420982;Guillaume;Sathon;1.371.209;10.052.101;Entire home/apt;1397;3;32;10/12/2022;0.76;1;325;10
8342;36221293;【HY2】Luxury 1BR/Near BTS train/ Nana/Terminal21;180665650;Karl;Vadhana;137.435;10.055.582;Entire home/apt;2743;3;41;11/12/2022;0.97;4;60;9
8343;36222667;Rama9 big space family home;264084728;Wayne;Huai Khwang;1.375.965;10.056.938;Entire home/apt;30000;30;0;;;2;174;0
8344;36223017;S.體驗泰國慢活渡假人生/大泳池/1BR/bts Bang chak(一居室);202687159;Steven;Phra Khanong;1.369.268;1.005.987;Entire home/apt;950;1;11;15/11/2022;0.29;12;154;6
8345;36228283;Large Bed with Big Balcony and Outdoor Bathtub;214984794;Sita;Parthum Wan;1.374.284;10.052.433;Hotel room;3186;1;6;22/06/2022;0.14;10;329;3
8346;36547795;Vintage FAMILY SUITE in Bangkok old town;214236911;Jason;Phra Nakhon;13.757;10.050.468;Private room;8600;1;0;;;6;281;0
8347;36229250;Spacious Room Comfy Bed near BTS National Stadium;214984794;Sita;Parthum Wan;1.374.295;10.052.355;Hotel room;2429;1;0;;;10;334;0
8348;36244662;1BR @ Bumrungrad Hospital, canal view, very quiet;36596655;Vauban;Ratchathewi;1.375.023;10.055.512;Entire home/apt;1100;180;2;18/12/2019;0.05;4;270;0
8349;36247925;曼谷市中心地铁汇狂站5分钟 曼谷最大火车夜市 最大代购按摩街 汇狂夜市 建兴酒家 华人必住民宿21;105689479;Taosiam;Huai Khwang;1.378.063;10.057.493;Private room;650;1;8;20/10/2019;0.19;34;102;0
8350;36708244;use Blue Chang;275915431;Wiset;Parthum Wan;1.373.918;1.005.309;Entire home/apt;17904;1;0;;;1;365;0
8351;36711659;Studio/Great Area/10mins to New Train Night Market;179295136;Chieanchai;Din Daeng;1.377.271;10.057.156;Entire home/apt;650;2;16;12/12/2022;0.39;22;277;6
8352;36716533;Anonymous Common House - The Dream Catcher (Loft);194021695;The Anonymous House;Bang Rak;1.372.343;10.052.331;Entire home/apt;2571;1;62;21/12/2022;1.48;8;69;26
8353;36553429;Galleria 12 Sukhumvit Bangk;274786852;Caroline;Khlong Toei;1.373.669;10.055.825;Entire home/apt;4000;1;0;;;1;365;0
8354;36718540;Atrium Boutique Hotel;275982510;Dwayne;Bangkok Yai;1.372.831;1.004.853;Entire home/apt;3290;1;0;;;1;365;0
8355;36718602;Cozy room 2BD, 2Bath near BTS station;60830373;Phatthranit;Khlong San;1.372.218;10.049.634;Entire home/apt;1300;30;0;;;1;180;0
8356;36722545;1 Bed Condo next to BTS Talat Phlu, Wifi;4474838;Sue;Thon buri;1.370.842;10.048.192;Entire home/apt;1039;28;0;;;5;346;0
8357;36728849;Loft room 2 min BTS Phra Khanong working desk R2;274130755;Shophouse;Vadhana;1.371.503;10.059.381;Private room;670;2;61;25/12/2022;1.47;6;169;43
8358;36729541;Studio 40 sqm 2 minutes walks BTS PhraKhanong R3;274130755;Shophouse;Vadhana;1.371.643;10.059.229;Private room;981;1;39;25/12/2022;1.08;6;154;34
8359;36730309;Cozy room 2min walks BTS Phra Khanong Shophouse26;274130755;Shophouse;Khlong Toei;1.371.444;10.059.194;Private room;666;2;55;21/12/2022;1.35;6;161;31
8360;36730328;Large room city view with terrace BTS Phra Khanong;274130755;Shophouse;Vadhana;137.147;10.059.353;Private room;1639;1;65;24/12/2022;1.55;6;146;44
8361;36730630;5 private stylistic rooms 2 min BTS Phra Khanong;274130755;Shophouse;Khlong Toei;1.371.446;10.059.213;Private room;6800;1;3;30/09/2020;0.08;6;292;0
8362;36738434;Private for 4 people, Ploen Bangkok Hostel;245467952;Nutnalun;Phra Nakhon;1.375.952;10.049.851;Private room;1200;1;1;16/01/2020;0.03;4;365;0
8363;36741661;Castle Black Bangkok;242296638;Jimmy;Ratchathewi;1.375.917;10.054.003;Private room;1500;1;0;;;5;365;0
8364;36249794;Rachapuk resident;272650425;Sopa;Taling Chan;1.377.032;10.044.333;Private room;1350;2;1;07/07/2019;0.02;1;88;0
8365;36249836;Boutique Rooftop Suite Pratunam/BTS Ratchathewi;270928967;Kaem;Ratchathewi;1.375.079;10.053.793;Private room;1590;1;7;26/11/2019;0.17;9;0;0
8366;36250752;Sukapiban apartment;272655665;Jirawat;Bang Khen;1.387.795;10.064.916;Entire home/apt;1700;2;1;06/07/2019;0.02;1;88;0
8367;36250861;ห้องพัก We Condo เลียบด่วนรามอินทรา;272631855;Pronchai;Bang Khen;1.384.848;10.064.008;Private room;1700;1;1;09/09/2021;0.06;1;365;0
8368;36554065;Nantra Silom 2-star hotel  Great for two trav;274792356;James;Pom Prap Sattru Phai;1.374.459;10.051.186;Entire home/apt;4000;1;0;;;1;365;0
8369;36573418;Harmony Lardprao 12 R501;105438416;Rachasak;Chatu Chak;1.380.932;10.056.686;Private room;650;2;31;17/12/2022;0.74;3;261;2
8370;36254765;Private with windows @Sukumvit near BangchakBTS;195080203;Yosbhat;Phra Khanong;1.369.983;10.060.673;Private room;350;1;9;17/12/2022;0.23;3;318;7
8371;36255822;Near BKK Airport 10min Free Pick Up+BREAKFAST+Twin;43652003;Peack;Lat Krabang;1.374.637;10.077.677;Hotel room;1290;1;4;06/11/2022;0.1;4;365;2
8372;36257930;Single Private room in RayaMantra Thai Massage #22;191783470;Trai;Dusit;1.377.423;10.050.468;Private room;346;1;0;;;2;364;0
8373;36262800;New! Street-front Boutique Suite/BTS Ratchthewi;270928967;Kaem;Ratchathewi;1.375.049;10.053.626;Private room;1690;1;10;01/11/2022;0.24;9;29;7
8374;36574437;Daneehostel ใกล้สถานีรถไฟฟ้า,ท่าเรือ,ถนนใหญ่;150929956;น.ส.ดาณี;Sathon;1.371.496;10.051.981;Shared room;690;1;0;;;17;364;0
8375;36577132;F4.9/超值/四人高级公寓套房/曼谷中心/T21商场/asok轻轨站/素坤逸地铁站/无边际泳池/;235135484;Shin;Khlong Toei;137.368;10.055.698;Entire home/apt;2471;1;103;08/12/2022;2.45;21;80;44
8376;36581440;On-anong's cozy studio room on Vibhavadi;20298960;On-Anong;Lak Si;1.386.084;10.056.807;Entire home/apt;500;120;1;07/10/2019;0.03;2;174;0
8377;36582056;Krung 83;274978236;Thanit;Bang Kho laen;1.370.741;1.005.088;Entire home/apt;3390;1;0;;;1;365;0
8378;36589240;99hotel;275029025;Helen;Bang Khae;1.371.044;1.003.792;Entire home/apt;3400;1;0;;;1;365;0
8379;36283301;완전 신축 아파트 The Nest. 편리한 위치와 고급스러운 수영장 및 피트니스 시설 완비;165171744;Jaewon;Phra Khanong;1.368.562;1.006.235;Entire home/apt;1000;1;1;13/11/2022;0.58;1;180;1
8380;36742547;Luxurious 4 BR super clean Thonglor near BTS;275495632;Nicky;Vadhana;1.372.949;10.057.784;Entire home/apt;9776;2;1;01/01/2020;0.03;2;117;0
8381;36743038;曼谷市中心地铁汇狂站5分钟 抖音网红火车夜市 新唐人街代购批发按摩街 建兴酒家 华人来泰必住民宿23;105689479;Taosiam;Huai Khwang;1.378.048;10.057.507;Private room;670;1;3;21/01/2020;0.07;34;102;0
8382;36589910;Ruan Rong Rong Resort & Spa;275033545;William;Bang Rak;1.372.732;1.005.284;Entire home/apt;15249;1;0;;;1;364;0
8383;36748237;Sweet Escape;276221766;รำพัน;Phaya Thai;137.884;10.055.664;Entire home/apt;2500;1;0;;;1;365;0
8384;36284429;New 2  bedroom with a kitchen and rooftop terrace;272904701;พรกมล;Wang Thong Lang;1.379.435;10.060.876;Private room;4500;1;0;;;1;177;0
8385;36594415;Sleeping friend's house 2 [connection Room];274418925;ชลธิชา;Don Mueang;1.392.175;10.058.515;Private room;1200;1;11;16/11/2019;0.26;6;179;0
8386;36594707;TWIN AIRPORT 10MIN, NICE VIEW ROOFTOP;273701410;Jirayu;Lat Krabang;1.371.943;10.075.399;Hotel room;650;1;14;03/12/2022;0.34;4;345;2
8387;36596809;曼谷市中心高档住宅2室2厅可住4人（86平米/25）密码门自助入住! 近商圈近地铁！;221495272;Anan;Ratchathewi;1.374.984;10.054.941;Entire home/apt;2200;5;42;29/11/2022;1.0;4;55;15
8388;36610781;คริสตัลวิว อพาร์ทเม้นท์  Crystal View Apartment;16262162;สมพจน์;Pra Wet;1.370.519;10.067.095;Private room;650;2;0;;;3;180;0
8389;36611486;New!Near The Grand Palace/ASOK Station/4PPL;201677068;Curry;Khlong Toei;1.373.577;10.055.892;Entire home/apt;3086;1;43;11/12/2022;1.04;228;346;27
8390;36761387;Cozy Place  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.609;10.060.884;Private room;8000;1;0;;;9;90;0
8391;36761595;Cozy Place  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.763;10.061.105;Private room;10000;1;0;;;9;90;0
8392;36613693;24 Twenty Four hostel;274418925;ชลธิชา;Don Mueang;1.391.344;10.058.034;Entire home/apt;2800;1;1;24/11/2019;0.03;6;151;0
8393;36761860;Duplex cozy Place  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.634;10.061.033;Private room;15000;1;0;;;9;30;0
8394;36761968;Pool view in resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.688;10.061.104;Private room;10000;1;0;;;9;30;0
8395;36620307;Ratchada Modern Double Room Private Shower Popcorn;275030111;Roy Jungho;Huai Khwang;1.376.933;10.057.445;Entire home/apt;867;1;250;13/12/2022;6.07;6;364;138
8396;36762091;Cozy Place  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.655;10.060.924;Private room;90000;1;0;;;9;28;0
8397;36762199;Pool view in  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.836;10.061.015;Private room;10000;1;0;;;9;28;0
8398;36762316;Cozy Place  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.756;10.061.079;Private room;9000;1;0;;;9;28;0
8399;36621024;Ratchada Triple Room with Private shower;275030111;Roy Jungho;Din Daeng;1.377.302;10.057.289;Entire home/apt;1037;1;47;10/12/2022;1.14;6;362;23
8400;36762386;U4 Large 2 bed rooms 100m. BTS, Can leave luggage;10170452;Narn;Bang Na;1.367.794;10.060.889;Entire home/apt;1662;1;28;09/11/2022;0.68;15;317;2
8401;36622038;라차다 모던 트윈룸 개별샤워;275030111;Roy Jungho;Huai Khwang;137.689;10.057.446;Entire home/apt;1037;1;3;10/12/2022;0.72;6;362;3
8402;36762651;Pool view in  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.617;10.061.016;Private room;12000;1;0;;;9;28;0
8403;36762816;Garden Exit in  resort style on Sukhumvit Line;267181587;Connie;Bang Na;1.367.692;10.060.881;Entire home/apt;9000;1;0;;;9;28;0
8404;36622310;Ratchada Family Room with Private Shower;275030111;Roy Jungho;Din Daeng;1.377.084;1.005.726;Entire home/apt;962;1;16;10/12/2022;0.4;6;361;8
8405;36773150;Tuk Tuk House (TT-2) 3 BR | 250m from MRT Sirikit;276418453;G Living;Khlong Toei;1.372.147;10.056.258;Entire home/apt;4039;2;9;14/08/2022;0.22;32;337;3
8406;36643606;Great location ❤ for 2-6ppl, 100m to SkyTrain exit;95548084;Mod Apiluk;Parthum Wan;137.438;10.054.967;Entire home/apt;3386;1;39;17/12/2022;0.93;25;262;13
